source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	
Bracteantha	ott:428752	-		null	-	lumped	null
Helichrysum graveolens	ncbi:630307	=>	Helichrysum graveolens	ncbi:630307	160099	new/tip	null
Gibbaria	ncbi:378868	=>	Gibbaria	ncbi:378868	617366	new/import	null
Oxylaena	ott:4727558	-	Gibbaria	ncbi:378868	617366	noinfo	null
Oxylaena	ott:4727558	=>	Oxylaena	gbif:3129130	4727558	same/primary-name	Oxylaena
Nephrotheca	ott:4727933	-	Gibbaria	ncbi:378868	617366	noinfo	null
Nephrotheca	ott:4727933	=>	Nephrotheca	ncbi:1641145	4727933	same/primary-name	Nephrotheca
Gibbaria	ott:617366	=>	Gibbaria	ncbi:378868	617366	same/parent+parent	Calenduleae|Calenduleae
Lobelia scapigera	gbif:8085097	=>	Lobelia scapigera	gbif:8085097	9006632	new/tip	null
Isotoma scapigera	gbif:5412400	=>	Isotoma scapigera	gbif:5412400	3893450	new/tip	null
Isotoma scapigera	ott:3893450	-	Lobelia scapigera	gbif:8085097	9006632	noinfo	null
Isotoma scapigera	ott:3893450	=>	Isotoma scapigera	gbif:5412400	3893450	same/primary-name	Isotoma scapigera
		-	Lobelia scapigera	gbif:8085097	9006632	addition	null
Symphyotrichum divaricatum	ncbi:1249080	=>	Symphyotrichum divaricatum	ncbi:1249080	1022083	new/tip	null
Aster subulatus	gbif:7600444	-	Symphyotrichum divaricatum	ncbi:1249080	1022083	noinfo	null
Aster subulatus	gbif:7600444	-	Symphyotrichum subulatum var. subulatum	ncbi:573917	259523	noinfo	null
Aster subulatus	gbif:7600444	-	Symphyotrichum subulatum	ncbi:71035	965961	noinfo	null
Aster subulatus	gbif:7600444	-		null	-	ambiguous tip	3
Erigeron divergens	ott:4728052	-	Symphyotrichum divaricatum	ncbi:1249080	1022083	noinfo	null
Erigeron divergens	ott:4728052	=>	Erigeron divergens	ncbi:91259	4728052	same/primary-name	Erigeron divergens
Phyteuma pyrenaicum	ncbi:1399313	=>	Phyteuma pyrenaicum	ncbi:1399313	5264190	new/tip	null
Phyteuma spicatum	gbif:3166841	-	Phyteuma pyrenaicum	ncbi:1399313	5264190	noinfo	null
Phyteuma spicatum	gbif:3166841	=>	Phyteuma spicatum	ncbi:239469	743261	same/primary-name	Phyteuma spicatum
Phyteuma spicatum	ott:743261	-	Phyteuma pyrenaicum	ncbi:1399313	5264190	noinfo	null
Phyteuma spicatum	ott:743261	=>	Phyteuma spicatum	ncbi:239469	743261	same/primary-name	Phyteuma spicatum
Hieracium gymnocephalum	ncbi:546191	=>	Hieracium gymnocephalum	ncbi:546191	38237	new/tip	null
Lobelia humboldtiana	gbif:7542641	=>	Lobelia humboldtiana	gbif:7542641	9006584	new/tip	null
Siphocampylus humboldtianus	ott:3892704	-	Lobelia humboldtiana	gbif:7542641	9006584	noinfo	null
Siphocampylus humboldtianus	ott:3892704	=>	Siphocampylus pubescens	ncbi:1582642	3892704	same/any-source-id	null
		-	Lobelia humboldtiana	gbif:7542641	9006584	addition	null
Prismatocarpus crispus	ncbi:1348689	=>	Prismatocarpus crispus	ncbi:1348689	3892548	new/tip	null
Campanula crispa	ott:187547	-	Prismatocarpus crispus	ncbi:1348689	3892548	noinfo	null
Campanula crispa	ott:187547	=>	Campanula crispa	ncbi:1241061	187547	same/primary-name	Campanula crispa
Campanula raddeana	ncbi:239420	=>	Campanula raddeana	ncbi:239420	667600	new/tip	null
Campanula kemulariae	ott:277895	-	Campanula raddeana	ncbi:239420	667600	noinfo	null
Campanula kemulariae	ott:277895	=>	Campanula kemulariae	ncbi:1238577	277895	same/primary-name	Campanula kemulariae
Pterocypsela elata	ncbi:687678	=>	Pterocypsela elata	ncbi:687678	287222	new/tip	null
Artemisia abrotanum	ncbi:86306	=>	Artemisia abrotanum	ncbi:86306	725860	new/tip	null
Peracarpa carnosa var. circaeoides	ncbi:1051076	=>	Peracarpa carnosa var. circaeoides	ncbi:1051076	816094	new/tip	null
Peracarpa carnosa	gbif:3167058	-	Peracarpa carnosa var. circaeoides	ncbi:1051076	816094	noinfo	null
Peracarpa carnosa	gbif:3167058	=>	Peracarpa carnosa	ncbi:1049785	604883	same/primary-name	Peracarpa carnosa
Hieracium pseudopilosella	ncbi:268060	=>	Hieracium pseudopilosella	ncbi:268060	1095918	new/import	null
Oxytenia	gbif:3138696	=>	Oxytenia	gbif:3138696	4727563	new/tip	null
Oxytenia	ott:4727563	-		null	-	newly-hidden	null
Bellis annua	ncbi:191225	=>	Bellis annua	ncbi:191225	595857	new/import	null
Bellis annua	ott:595857	-		null	-	newly-hidden	null
Synotis	ncbi:189253	=>	Synotis	ncbi:189253	168410	new/import	null
Calanticaria	ncbi:191153	=>	Calanticaria	ncbi:191153	113651	new/import	null
Taraxacum pictidum	ott:3894980	-		null	-	id-retired/name-retired	null
Psephellus	ncbi:145811	=>	Psephellus	ncbi:145811	1086850	new/import	null
Sachsia polycephala	ncbi:231634	=>	Sachsia polycephala	ncbi:231634	441898	new/tip	null
Dolomiaea	ncbi:239140	=>	Dolomiaea	ncbi:239140	912436	new/import	null
Aucklandia	ott:4727593	-	Dolomiaea	ncbi:239140	912436	noinfo	null
Aucklandia	ott:4727593	=>	Aucklandia	gbif:3143068	4727593	same/primary-name	Aucklandia
Dolomiaea	ott:912436	=>	Dolomiaea	ncbi:239140	912436	same/parent+parent	Carduinae|Carduinae
Frolovia	ott:947020	-	Dolomiaea	ncbi:239140	912436	noinfo/disjoint	|Frolovia frolowii
Frolovia	ott:947020	=>	Frolovia	ncbi:258782	947020	same/is-subsumed-by	null
Podocoma hieracifolia	ncbi:433495	=>	Podocoma hieracifolia	ncbi:433495	950207	new/tip	null
Cota monantha	ncbi:589829	=>	Cota monantha	ncbi:589829	686403	new/tip	null
Codonopsis parviflora	gbif:8162353	=>	Codonopsis parviflora	gbif:8162353	9006280	new/tip	null
Cyclocodon parviflorus	gbif:3165018	=>	Cyclocodon parviflorus	gbif:3165018	3893945	new/tip	null
Cyclocodon parviflorus	ott:3893945	-	Codonopsis parviflora	gbif:8162353	9006280	noinfo	null
Cyclocodon parviflorus	ott:3893945	=>	Cyclocodon parviflorus	gbif:3165018	3893945	same/primary-name	Cyclocodon parviflorus
		-	Codonopsis parviflora	gbif:8162353	9006280	addition	null
Bidens beckii	ncbi:51263	=>	Bidens beckii	ncbi:51263	86789	new/tip	null
Senecio minimus	ncbi:281182	=>	Senecio minimus	ncbi:281182	1006645	new/tip	null
Lasiocephalus	ncbi:422331	=>	Lasiocephalus	ncbi:422331	187044	new/import	null
Eremanthus	ncbi:434654	=>	Eremanthus	ncbi:434654	1079712	new/import	null
Paralychnophora	ott:4728105	-	Eremanthus	ncbi:434654	1079712	noinfo	null
Paralychnophora	ott:4728105	=>	Paralychnophora	ncbi:1548361	4728105	same/primary-name	Paralychnophora
Prestelia	ott:4728161	-	Eremanthus	ncbi:434654	1079712	noinfo	null
Prestelia	ott:4728161	=>	Prestelia	ncbi:1548367	4728161	same/primary-name	Prestelia
Anteremanthus	ott:4728196	-	Eremanthus	ncbi:434654	1079712	noinfo	null
Anteremanthus	ott:4728196	=>	Anteremanthus	ncbi:1548319	4728196	same/primary-name	Anteremanthus
Eremanthus	ott:1079712	=>	Eremanthus	ncbi:434654	1079712	same/parent+parent	Lychnophorinae|Lychnophorinae
Lobelia umbellifera	gbif:5408230	=>	Lobelia umbellifera	gbif:5408230	3892985	new/tip	null
Cyclachaena	gbif:6445679	=>	Cyclachaena	gbif:6445679	4727541	new/import	null
Stemmacantha	ncbi:41638	=>	Stemmacantha	ncbi:41638	9003015	new/tip	null
Stemmacantha	ott:569948	-	Stemmacantha	ncbi:41638	9003015	noinfo/target-no-children	null
Stemmacantha	ott:569948	=>	Rhaponticum	ncbi:362626	436047	same/is-subsumed-by	null
		-	Stemmacantha	ncbi:41638	9003015	addition	null
Stemmacantha	ott:569948	-		null	-	lumped	null
Prismatocarpus nitidus	ncbi:1348690	=>	Prismatocarpus nitidus	ncbi:1348690	3892556	new/tip	null
Rodigia	gbif:8697215	=>	Rodigia	gbif:8697215	4727907	new/import	null
Rodigia	ott:4727907	-		null	-	not-deprecated/exposed	null
Senecio inaequidens	ncbi:58524	=>	Senecio inaequidens	ncbi:58524	901730	new/tip	null
Paraixeris	ncbi:77559	=>	Paraixeris	ncbi:77559	537530	new/import	null
Crepidiastrum	gbif:3145159	-	Paraixeris	ncbi:77559	537530	noinfo	null
Crepidiastrum	gbif:3145159	=>	Crepidiastrum	ncbi:77552	537525	same/primary-name	Crepidiastrum
Packera hartiana	ncbi:98695	=>	Packera hartiana	ncbi:98695	986264	new/tip	null
Seriola	gbif:3096997	=>	Seriola	gbif:3096997	4727567	new/import	null
Seriola	ott:4727567	-		null	-	not-deprecated/exposed	null
Moschopsis subandina	gbif:3906864	=>	Moschopsis subandina	gbif:3906864	9006106	new/tip	null
		-	Moschopsis subandina	gbif:3906864	9006106	addition	null
Cirsium arvense	ncbi:41550	=>	Cirsium arvense	ncbi:41550	591412	new/tip	null
Steviopsis	ncbi:1193825	=>	Steviopsis	ncbi:1193825	833849	new/import	null
Dyscritogyne	ott:4728137	-	Steviopsis	ncbi:1193825	833849	noinfo	null
Dyscritogyne	ott:4728137	=>	Dyscritogyne	gbif:7882472	4728137	same/primary-name	Dyscritogyne
Brickelliastrum	ott:47631	-	Steviopsis	ncbi:1193825	833849	noinfo/disjoint	|Brickelliastrum fendleri
Brickelliastrum	ott:47631	=>	Brickelliastrum	ncbi:1193817	47631	same/is-subsumed-by	null
Asanthus	ott:795522	-	Steviopsis	ncbi:1193825	833849	noinfo/disjoint	|Asanthus thyrsiflorus
Asanthus	ott:795522	=>	Asanthus	ncbi:1193809	795522	same/is-subsumed-by	null
Steviopsis	ott:833849	=>	Steviopsis	ncbi:1193825	833849	same/parent+parent	Eupatorieae|Eupatorieae
Canadanthus	ncbi:300136	=>	Canadanthus	ncbi:300136	551667	new/import	null
Hazardia	ncbi:71053	=>	Hazardia	ncbi:71053	19536	new/import	null
Campanula limonia	gbif:7483518	=>	Campanula limonia	gbif:7483518	9006189	new/tip	null
Asyneuma limoniifolium	ott:109718	-	Campanula limonia	gbif:7483518	9006189	noinfo	null
Asyneuma limoniifolium	ott:109718	-	Phyteuma limonifolium	gbif:8416526	9006713	noinfo	null
Asyneuma limoniifolium	ott:109718	=>	Asyneuma limonifolium	ncbi:361370	109718	same/source-id	null
		-	Campanula limonia	gbif:7483518	9006189	addition	null
Franseria	gbif:6064383	=>	Franseria	gbif:6064383	4727996	new/import	null
Franseria	ott:4727996	-		null	-	not-deprecated/exposed	null
Campanula ciliata	ncbi:649654	=>	Campanula ciliata	ncbi:649654	479176	new/tip	null
Blumea lacera	ncbi:441183	=>	Blumea lacera	ncbi:441183	296814	new/tip	null
Blumea laciniata	ott:654949	-	Blumea lacera	ncbi:441183	296814	noinfo	null
Blumea laciniata	ott:654949	=>	Blumea laciniata	ncbi:754124	654949	same/primary-name	Blumea laciniata
Blumea hieraciifolia	ott:296807	-	Blumea lacera	ncbi:441183	296814	noinfo/target-no-children	null
Blumea hieraciifolia	ott:296807	=>	Blumea hieraciifolia	ncbi:441180	296807	same/is-subsumed-by	null
Codonopsis thalictrifolia	ncbi:1392608	=>	Codonopsis thalictrifolia	ncbi:1392608	3893794	new/tip	null
Almutaster	ncbi:481906	=>	Almutaster	ncbi:481906	436426	new/import	null
Artemisia sieberi	ncbi:72352	=>	Artemisia sieberi	ncbi:72352	324847	new/tip	null
Santolina africana	ncbi:179398	=>	Santolina africana	ncbi:179398	907530	new/tip	null
Campanula legionensis	ncbi:1241114	=>	Campanula legionensis	ncbi:1241114	441873	new/tip	null
Wyethia	ncbi:53739	=>	Wyethia	ncbi:53739	826259	new/import	null
Wyethia	ott:826259	=>	Wyethia	ncbi:53739	826259	same/parent+parent	Heliantheae|Heliantheae
Agnorhiza	ott:516264	-	Wyethia	ncbi:53739	826259	noinfo/disjoint	|Agnorhiza ovata
Agnorhiza	ott:516264	=>	Agnorhiza	ncbi:637409	516264	same/is-subsumed-by	null
Gymnolomia	gbif:3133585	=>	Gymnolomia	gbif:3133585	4727802	new/import	null
Gymnolomia	ott:4727802	-		null	-	not-deprecated/exposed	null
Castroviejoa	ncbi:702210	=>	Castroviejoa	ncbi:702210	777774	new/import	null
Antennaria corymbosa	ncbi:49051	=>	Antennaria corymbosa	ncbi:49051	71425	new/tip	null
Cirsium tenoreanum	ncbi:1407824	=>	Cirsium tenoreanum	ncbi:1407824	3894688	new/tip	null
Alseuosmia ligustrifolia	gbif:3686193	=>	Alseuosmia ligustrifolia	gbif:3686193	9000001	new/tip	null
		-	Alseuosmia ligustrifolia	gbif:3686193	9000001	addition	null
Arctogeron	gbif:7923996	=>	Arctogeron	gbif:7923996	4728015	new/tip	null
Arctogeron	ott:4728015	-		null	-	continued-hidden	null
Cousinia pterocaulos	ncbi:254681	=>	Cousinia pterocaulos	ncbi:254681	167197	new/tip	null
Cousinia hystrix	ott:597719	=>	Cousinia pterocaulos	ncbi:254681	167197	lumped	null
Cousinia hystrix	ott:597719	=>	Cousinia pterocaulos	ncbi:254681	167197	lumped	null
Cousinia hystrix	ott:597719	-		null	-	lumped	null
Downingia bicornuta	ncbi:100713	=>	Downingia bicornuta	ncbi:100713	645471	new/import	null
Downingia bicornuta var. picta	ott:149508	-	Downingia bicornuta	ncbi:100713	645471	noinfo	null
Downingia bicornuta var. picta	ott:149508	=>	Downingia bicornuta var. picta	ncbi:104595	149508	same/primary-name	Downingia bicornuta var. picta
Downingia bicornuta	ott:645471	=>	Downingia bicornuta	ncbi:100713	645471	same/parent+parent	Campanulaceae|Campanulaceae
Lobelia secunda	gbif:8017286	=>	Lobelia secunda	gbif:8017286	9006634	new/tip	null
Wimmerella secunda	gbif:3168895	=>	Wimmerella secunda	gbif:3168895	4728220	new/tip	null
Wimmerella secunda	ott:4728220	-	Lobelia secunda	gbif:8017286	9006634	noinfo	null
Wimmerella secunda	ott:4728220	=>	Wimmerella secunda	gbif:3168895	4728220	same/primary-name	Wimmerella secunda
		-	Lobelia secunda	gbif:8017286	9006634	addition	null
Rhaponticum acaule	ncbi:41639	=>	Rhaponticum acaule	ncbi:41639	436045	new/tip	null
Stemmacantha acaulis	ott:569947	=>	Rhaponticum acaule	ncbi:41639	436045	lumped	null
Stemmacantha acaulis	ott:569947	=>	Rhaponticum acaule	ncbi:41639	436045	lumped	null
Stemmacantha acaulis	ott:569947	-		null	-	lumped	null
Villanova	ncbi:176588	=>	Villanova	ncbi:176588	59457	new/import	null
Parthenium	gbif:3086782	-	Villanova	ncbi:176588	59457	noinfo	null
Parthenium	gbif:3086782	=>	Parthenium	ncbi:35934	928426	same/primary-name	Parthenium
Campanula formanekiana	ncbi:1241079	=>	Campanula formanekiana	ncbi:1241079	962536	new/tip	null
Adenostyles glabra	ncbi:1395540	=>	Adenostyles glabra	ncbi:1395540	3899422	new/tip	null
Hemizonella	ncbi:149427	=>	Hemizonella	ncbi:149427	909466	new/import	null
Madia	gbif:3140905	-	Hemizonella	ncbi:149427	909466	noinfo	null
Madia	gbif:3140905	-	Carlquistia	ncbi:166918	1060611	noinfo	null
Madia	gbif:3140905	-	Anisocarpus	ncbi:166919	1060608	noinfo	null
Madia	gbif:3140905	-	Harmonia	ncbi:219219	830410	noinfo	null
Madia	gbif:3140905	-	Kyhosia	ncbi:219220	356207	noinfo	null
Madia	gbif:3140905	=>	Madia	ncbi:4253	364970	same/primary-name	Madia
Darwiniothamnus	ncbi:200646	=>	Darwiniothamnus	ncbi:200646	935552	new/import	null
Perplexia	gbif:3095525	=>	Perplexia	gbif:3095525	4727647	new/tip	null
Perplexia	ott:4727647	-		null	-	continued-hidden	null
Gonospermum	ncbi:99055	=>	Gonospermum	ncbi:99055	322573	new/import	null
Tanacetum	gbif:3118160	-	Gonospermum	ncbi:99055	322573	noinfo/disjoint	|Tanacetum longifolium
Tanacetum	gbif:3118160	-	Lugoa	ncbi:99077	371823	noinfo/disjoint	|Tanacetum longifolium
Tanacetum	gbif:3118160	=>	Tanacetum	ncbi:99105	1019571	same/is-subsumed-by	null
Campanula medium	ncbi:56154	=>	Campanula medium	ncbi:56154	112632	new/tip	null
Kleinia neriifolia	ncbi:189219	=>	Kleinia neriifolia	ncbi:189219	65656	new/tip	null
Campanula celsii	ncbi:1241051	=>	Campanula celsii	ncbi:1241051	761726	new/import	null
Campanula tomentosa	ott:954417	-	Campanula celsii	ncbi:1241051	761726	noinfo	null
Campanula tomentosa	ott:954417	=>	Campanula tomentosa	ncbi:649669	954417	same/primary-name	Campanula tomentosa
Campanula celsii	ott:761726	=>	Campanula celsii	ncbi:1241051	761726	same/parent+parent	Campanulaceae|Campanulaceae
Olearia paniculata	ncbi:199265	=>	Olearia paniculata	ncbi:199265	380347	new/tip	null
Leucanthemum gaudinii	ncbi:1155832	=>	Leucanthemum gaudinii	ncbi:1155832	3899143	new/import	null
Klaseopsis	ncbi:426695	=>	Klaseopsis	ncbi:426695	248605	new/import	null
Scorzonera aucheriana	ncbi:871877	=>	Scorzonera aucheriana	ncbi:871877	905989	new/tip	null
Xerochrysum	ncbi:261811	=>	Xerochrysum	ncbi:261811	3138	new/import	null
Bracteantha	ott:428752	=>	Xerochrysum	ncbi:261811	3138	lumped	null
Bracteantha	ott:428752	=>	Xerochrysum	ncbi:261811	3138	lumped	null
Adenophora liliifolia	ncbi:361368	=>	Adenophora liliifolia	ncbi:361368	631477	new/tip	null
Adenophora lilifolia	gbif:5604715	=>	Adenophora liliifolia	ncbi:361368	631477	lumped	null
Adenophora lilifolia	gbif:5604715	=>	Adenophora liliifolia	ncbi:361368	631477	lumped	null
Artemisia ludoviciana	ncbi:86312	=>	Artemisia ludoviciana	ncbi:86312	202533	new/import	null
Hieracium umbellatum	ncbi:268065	=>	Hieracium umbellatum	ncbi:268065	1095913	new/import	null
Leto	gbif:7755827	=>	Leto	gbif:7755827	4728004	new/tip	null
Leto	ott:4728004	-		null	-	continued-hidden	null
Packera cymbalaria	ncbi:34227	=>	Packera cymbalaria	ncbi:34227	538714	new/tip	null
Centaurea affinis	ncbi:124921	=>	Centaurea affinis	ncbi:124921	361276	new/import	null
Serratula	ncbi:41634	=>	Serratula	ncbi:41634	569928	new/import	null
Nikitinia	ott:4727510	-	Serratula	ncbi:41634	569928	noinfo	null
Nikitinia	ott:4727510	=>	Nikitinia	gbif:3089796	4727510	same/primary-name	Nikitinia
Schumeria	ott:4727832	-	Serratula	ncbi:41634	569928	noinfo	null
Schumeria	ott:4727832	=>	Schumeria	gbif:3144655	4727832	same/primary-name	Schumeria
Klasea	ott:82705	-	Serratula	ncbi:41634	569928	noinfo/disjoint	|Klasea boetica subsp. alcalae
Klasea	ott:82705	=>	Klasea	ncbi:305363	82705	same/overlaps	Klasea boetica subsp. alcalae|Klasea cardunculus
Archiserratula	ott:248603	-	Serratula	ncbi:41634	569928	noinfo/disjoint	|Archiserratula forrestii
Archiserratula	ott:248603	=>	Archiserratula	ncbi:426696	248603	same/is-subsumed-by	null
Serratula	ott:569928	=>	Serratula	ncbi:41634	569928	same/parent+parent	Centaureinae|Centaureinae
Wahlenbergia communis	ncbi:1005584	=>	Wahlenbergia communis	ncbi:1005584	385585	new/tip	null
Wahlenbergia gracilis	ott:961831	-	Wahlenbergia communis	ncbi:1005584	385585	noinfo	null
Wahlenbergia gracilis	ott:961831	-	Wahlenbergia littoralis	gbif:5413506	3892444	noinfo	null
Wahlenbergia gracilis	ott:961831	-	Wahlenbergia quadrifida	gbif:5413548	3892399	noinfo	null
Wahlenbergia gracilis	ott:961831	-	Wahlenbergia arcta	gbif:5413959	3892384	noinfo	null
Wahlenbergia gracilis	ott:961831	=>	Wahlenbergia gracilis	ncbi:1005594	961831	same/primary-name	Wahlenbergia gracilis
Hypochaeris robertia	ncbi:58657	=>	Hypochaeris robertia	ncbi:58657	388992	new/tip	null
Liatris virgata	ncbi:983233	=>	Liatris virgata	ncbi:983233	505568	new/tip	null
Liatris pilosa	gbif:3104353	-	Liatris virgata	ncbi:983233	505568	noinfo	null
Liatris pilosa	gbif:3104353	=>	Liatris pilosa	ncbi:983227	1082105	same/primary-name	Liatris pilosa
Lygodesmia grandiflora	ncbi:231821	=>	Lygodesmia grandiflora	ncbi:231821	340472	new/import	null
Gamocarpha dentata	gbif:7274524	=>	Gamocarpha dentata	gbif:7274524	9006097	new/tip	null
		-	Gamocarpha dentata	gbif:7274524	9006097	addition	null
Scaevola pilosa	ncbi:1161872	=>	Scaevola pilosa	ncbi:1161872	400976	new/tip	null
Lobelia cuneifolia	ott:3893046	-	Scaevola pilosa	ncbi:1161872	400976	noinfo/lineage	Campanulaceae|Goodeniaceae
Lobelia cuneifolia	ott:3893046	=>	Lobelia hederacea	ncbi:1582601	3892903	same/parent+parent	Campanulaceae|Campanulaceae
Lobelia cuneifolia	ott:3893046	-		null	-	lumped	null
Centaurea nigrescens	ncbi:1308045	=>	Centaurea nigrescens	ncbi:1308045	4727062	new/tip	null
Centaurea nigra	gbif:7857746	-	Centaurea nigrescens	ncbi:1308045	4727062	noinfo	null
Centaurea nigra	gbif:7857746	-	Centaurea phrygia	ncbi:910632	888052	noinfo	null
Centaurea nigra	gbif:7857746	=>	Centaurea nigra	ncbi:75633	717413	same/primary-name	Centaurea nigra
Lobelia stricklandiae	ncbi:368931	=>	Lobelia stricklandiae	ncbi:368931	626108	new/tip	null
Lobelia stricklandae	gbif:5604895	=>	Lobelia stricklandiae	ncbi:368931	626108	lumped	null
Lobelia stricklandae	gbif:5604895	=>	Lobelia stricklandiae	ncbi:368931	626108	lumped	null
Lobelia stricklandiae	ott:626108	=>	Lobelia stricklandiae	ncbi:368931	626108	same/parent+parent	Campanulaceae|Campanulaceae
Crepis fuliginosa	ncbi:509661	=>	Crepis fuliginosa	ncbi:509661	1013041	new/tip	null
Pityopsis	ncbi:681114	=>	Pityopsis	ncbi:681114	752318	new/import	null
Chrysopsis	gbif:3089247	-	Pityopsis	ncbi:681114	752318	noinfo	null
Chrysopsis	gbif:3089247	=>	Chrysopsis	ncbi:72912	1008395	same/primary-name	Chrysopsis
Cymbolaena	gbif:8196896	=>	Cymbolaena	gbif:8196896	9005391	new/tip	null
Cymbolaena	ott:4728159	-	Cymbolaena	gbif:8196896	9005391	noinfo/target-no-children	null
Cymbolaena	ott:4728159	=>	Filago	ncbi:261771	422640	same/is-subsumed-by	null
		-	Cymbolaena	gbif:8196896	9005391	addition	null
Cymbolaena	ott:4728159	-		null	-	lumped	null
Vernonia missurica	ncbi:434703	=>	Vernonia missurica	ncbi:434703	381182	new/tip	null
Picradeniopsis	ncbi:648091	=>	Picradeniopsis	ncbi:648091	614544	new/import	null
Echinacea laevigata	ncbi:502541	=>	Echinacea laevigata	ncbi:502541	633373	new/tip	null
Plectocephalus	ncbi:305384	=>	Plectocephalus	ncbi:305384	337144	new/import	null
Dendrophorbium	ncbi:422322	=>	Dendrophorbium	ncbi:422322	710501	new/import	null
Campanula fulgens	gbif:8290741	=>	Campanula fulgens	gbif:8290741	9006173	new/tip	null
Asyneuma fulgens	gbif:3168060	=>	Asyneuma fulgens	gbif:3168060	3893563	new/tip	null
Asyneuma fulgens	ott:3893563	-	Campanula fulgens	gbif:8290741	9006173	noinfo	null
Asyneuma fulgens	ott:3893563	=>	Asyneuma fulgens	gbif:3168060	3893563	same/primary-name	Asyneuma fulgens
		-	Campanula fulgens	gbif:8290741	9006173	addition	null
